time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_6_state,solenoid_4_state,doublesolenoid_2-7_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_3-0_state,doublesolenoid_5-1_state,
7,12.9,0.0,0.0,95513.505,0.25,12.8,0.00390625,236851,0.125,12.85,0.0,0,0.125,12.8,0.00390625,255613,0.125,12.8,0.0,0,false,false,kOff,0.0,12.75,0.0,-479,0.0,12.85,0.0,0,kOff,kOff,
40,12.9,0.0,0.0,95513.505,0.25,12.8,0.00390625,236851,0.125,12.85,0.0,0,0.125,12.8,0.00390625,255613,0.125,12.8,0.0,0,false,false,kForward,0.0,12.75,0.0,-479,0.0,12.85,0.0,0,kReverse,kOff,
60,12.9,0.0,0.0,95513.505,0.25,12.8,0.00390625,236851,0.125,12.85,0.0,0,0.125,12.8,0.00390625,255613,0.125,12.8,0.0,0,false,false,kForward,0.0,12.75,0.0,-479,0.0,12.85,0.0,0,kReverse,kOff,
80,12.9,0.0,0.0,95513.505,0.25,12.8,0.00390625,236851,0.125,12.85,0.0,0,0.125,12.8,0.00390625,255613,0.125,12.8,0.0,0,false,false,kForward,0.0,12.75,0.0,-479,0.0,12.85,0.0,0,kReverse,kOff,
100,12.9,0.0,0.0,95513.505,0.25,12.8,0.00390625,236851,0.125,12.85,0.0,0,0.125,12.8,0.00390625,255613,0.125,12.8,0.0,0,false,false,kForward,0.0,12.75,0.0,-479,0.0,12.85,0.0,0,kReverse,kOff,
123,12.9,0.0,0.0,95513.505,0.25,12.8,0.00390625,236851,0.125,12.85,0.0,0,0.125,12.8,0.00390625,255613,0.125,12.8,0.0,0,false,false,kForward,0.0,12.75,0.0,-479,0.0,12.85,0.0,0,kReverse,kOff,
144,12.9,0.0,0.0,95513.505,0.25,12.8,0.00390625,236851,0.125,12.85,0.0,0,0.125,12.8,0.00390625,255613,0.125,12.8,0.0,0,false,false,kForward,0.0,12.75,0.0,-479,0.0,12.85,0.0,0,kReverse,kOff,
163,12.9,0.0,0.0,95513.505,0.25,12.8,0.00390625,236851,0.125,12.85,0.0,0,0.125,12.8,0.00390625,255613,0.125,12.85,0.0,0,false,false,kForward,0.0,12.75,0.0,-479,0.0,12.85,0.0,0,kReverse,kOff,
183,12.9,0.0,0.0,95513.505,0.25,12.8,0.00390625,236851,0.125,12.85,0.0,0,0.125,12.8,0.00390625,255613,0.125,12.85,0.0,0,false,false,kForward,0.0,12.75,0.0,-479,0.0,12.85,0.0,0,kReverse,kOff,
203,12.9,0.0,0.0,95513.505,0.25,12.8,0.00390625,236851,0.125,12.85,0.0,0,0.125,12.8,0.00390625,255613,0.125,12.85,0.0,0,false,false,kForward,0.0,12.75,0.0,-479,0.0,12.85,0.0,0,kReverse,kOff,
