time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_6_state,solenoid_4_state,doublesolenoid_2-7_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_7_current,talon_7_voltage,talon_7_value,talon_7_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_3-0_state,doublesolenoid_5-1_state,
27,12.1,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,11.9,0.0,0,0.0,11.95,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.05,0.0078125,0,kOff,kOff,
82,12.05,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,11.9,0.0,0,0.0,11.95,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.05,0.0078125,0,kReverse,kOff,
123,12.1,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,12.0,0.0,0,0.0,11.95,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.05,0.0078125,0,kReverse,kOff,
150,12.15,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,12.0,0.0,0,0.0,11.95,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.0,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
183,12.1,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,12.0,0.0,0,0.125,11.95,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.0,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
223,12.05,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,12.0,0.0,0,0.125,11.95,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
263,12.1,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,12.0,0.0,0,0.0,11.95,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
302,12.05,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,12.0,0.0,0,0.0,11.95,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
342,12.05,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,12.0,0.0,0,0.0,11.95,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
369,12.05,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,12.0,0.0,0,0.125,11.95,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
403,12.1,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,12.0,0.0,0,0.0,11.95,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
443,12.05,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,12.0,0.0,0,0.0,11.95,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
483,12.05,0.0,0.0,105239.7475,0.125,12.0,0.00390625,16044,0.125,12.0,0.0,0,0.125,11.9,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
527,12.1,0.0,0.0,105239.7475,0.125,11.95,0.00390625,16044,0.125,12.0,0.0,0,0.125,11.9,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.0,12.0,0.0078125,0,kReverse,kOff,
564,12.1,0.0,0.0,105239.7475,0.125,11.95,0.00390625,16044,0.125,12.0,0.0,0,0.0,11.9,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.125,11.9,0.0078125,0,0.0,12.0,0.0078125,0,kReverse,kOff,
603,12.0,0.0,0.0,105239.7475,0.125,11.95,0.00390625,16044,0.125,12.0,0.0,0,0.0,11.9,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.0,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
631,12.0,0.0,0.0,105239.7475,0.125,11.95,0.00390625,16044,0.125,12.0,0.0,0,0.125,11.9,0.00390625,13680,0.125,12.0,0.0,0,false,false,kOff,0.125,11.9,0.0,4062,0.0,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
664,12.0,0.0,0.0,105239.7475,0.125,11.95,0.00390625,16044,0.125,12.0,0.0,0,0.125,11.9,0.00390625,13680,0.125,11.95,0.0,0,false,false,kOff,0.125,11.850000000000001,0.0,4062,0.0,11.9,0.0078125,0,0.0,12.0,0.0078125,0,kReverse,kOff,
703,12.0,0.0,0.0,105239.7475,0.125,11.95,0.00390625,16044,0.125,12.0,0.0,0,0.125,11.9,0.00390625,13680,0.125,11.95,0.0,0,false,false,kOff,0.125,11.850000000000001,0.0,4062,0.125,11.9,0.0078125,0,0.0,12.0,0.0078125,0,kReverse,kOff,
743,12.0,0.0,0.0,105239.7475,0.125,11.95,0.00390625,16044,0.125,11.95,0.0,0,0.125,11.9,0.00390625,13680,0.125,11.95,0.0,0,false,false,kOff,0.125,11.850000000000001,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
771,12.05,0.0,0.0,105239.7475,0.125,11.95,0.00390625,16044,0.125,11.95,0.0,0,0.125,11.9,0.00390625,13680,0.125,11.95,0.0,0,false,false,kOff,0.125,11.850000000000001,0.0,4062,0.125,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
827,12.05,0.0,0.0,105239.7475,0.125,11.9,0.00390625,16044,0.125,11.95,0.0,0,0.125,11.9,0.00390625,13680,0.125,11.95,0.0,0,false,false,kOff,0.125,11.850000000000001,0.0,4062,0.125,11.9,0.0078125,0,0.0,12.0,0.0078125,0,kReverse,kOff,
863,11.95,0.0,0.0,105239.7475,0.125,11.9,0.00390625,16044,0.125,11.95,0.0,0,0.125,11.9,0.00390625,13680,0.125,11.95,0.0,0,false,false,kOff,0.125,11.850000000000001,0.0,4062,0.0,11.9,0.0078125,0,0.0,12.0,0.0078125,0,kReverse,kOff,
890,12.0,0.0,0.0,105239.7475,0.125,11.9,0.00390625,16044,0.125,11.95,0.0,0,0.125,11.9,0.00390625,13680,0.125,11.95,0.0,0,false,false,kOff,0.125,11.850000000000001,0.0,4062,0.0,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
923,12.0,0.0,0.0,105239.7475,0.125,11.9,0.00390625,16044,0.125,11.95,0.0,0,0.125,11.9,0.00390625,13680,0.125,11.95,0.0,0,false,false,kOff,0.125,11.850000000000001,0.0,4062,0.0,11.9,0.0078125,0,0.125,12.0,0.0078125,0,kReverse,kOff,
963,12.05,0.0,0.0,105239.7475,0.125,11.9,0.00390625,16044,0.125,11.95,0.0,0,0.125,11.9,0.00390625,13680,0.125,11.95,0.0,0,false,false,kOff,0.125,11.850000000000001,0.0,4062,0.0,11.850000000000001,0.0078125,0,0.0,11.95,0.0078125,0,kReverse,kOff,
1004,11.95,0.0,0.0,105239.7475,0.125,11.9,-0.04330708831548691,16044,0.125,11.95,0.0,0,0.125,11.9,-0.04330708831548691,13680,0.125,11.95,0.0,0,false,false,kOff,0.125,11.850000000000001,0.0,4062,0.125,11.850000000000001,0.0078125,0,0.0,11.95,0.0078125,0,kReverse,kOff,
