time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_6_state,solenoid_4_state,doublesolenoid_2-7_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_7_current,talon_7_voltage,talon_7_value,talon_7_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_3-0_state,doublesolenoid_5-1_state,
7,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.125,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kOff,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kOff,kOff,
40,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.125,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
61,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
81,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
104,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
125,12.700000000000001,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
160,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.125,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
180,12.700000000000001,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
200,12.700000000000001,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
225,12.700000000000001,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
260,12.700000000000001,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
280,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
301,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
322,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
343,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
380,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
402,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
422,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
444,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.125,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
465,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.125,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
500,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
521,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
542,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
564,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
600,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
620,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
639,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
660,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
680,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
701,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
721,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
744,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
769,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
790,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
837,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.700000000000001,0.0078125,0,kReverse,kOff,
859,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.700000000000001,0.0078125,0,kReverse,kOff,
901,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.700000000000001,0.0078125,0,kReverse,kOff,
922,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.700000000000001,0.0078125,0,kReverse,kOff,
942,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.700000000000001,0.0078125,0,kReverse,kOff,
963,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.125,12.700000000000001,0.0078125,0,kReverse,kOff,
985,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1021,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1042,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1062,12.700000000000001,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1084,12.700000000000001,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1106,12.700000000000001,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1141,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1162,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1182,12.700000000000001,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.125,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1202,12.700000000000001,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1224,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1260,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1280,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.125,12.55,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1301,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
1323,12.75,0.0,0.0,34925.72,0.125,12.65,0.00390625,35665,0.125,12.65,0.0,0,0.25,12.6,0.02734375,33895,0.125,12.65,0.0,0,false,false,kReverse,0.0,12.6,0.0,-4107,0.0,12.6,0.00390625,0,0.0,12.65,0.0078125,0,kReverse,kOff,
