time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_6_state,solenoid_4_state,doublesolenoid_2-7_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_3-0_state,doublesolenoid_5-1_state,
10,12.85,0.0,0.0,2778.0125,0.125,12.75,0.00390625,-394,0.125,12.75,0.0,0,0.0,12.700000000000001,0.00390625,-657,0.0,12.75,0.0,0,false,false,kOff,0.0,12.65,0.0,0,0.0,12.75,0.0,0,kReverse,kForward,
40,12.200000000000001,0.0,0.0,2778.0125,0.125,12.75,0.00390625,-394,0.125,12.75,0.0,0,0.0,12.700000000000001,0.00390625,-657,0.0,12.75,0.0,0,false,false,kOff,0.0,12.65,0.0,0,0.0,12.35,0.0,0,kReverse,kOff,
60,12.450000000000001,0.0,0.0,2778.0125,0.125,12.75,0.00390625,-394,0.125,12.75,0.0,0,0.0,12.700000000000001,0.00390625,-657,0.0,12.75,0.0,0,false,false,kOff,0.0,12.65,0.0,0,0.0,12.35,0.0,0,kReverse,kOff,
79,12.5,0.0,0.0,2778.0125,0.125,12.75,0.00390625,-394,0.125,12.75,0.0,0,0.0,12.700000000000001,0.00390625,-657,0.0,12.75,0.0,0,false,false,kOff,0.0,12.65,0.0,0,0.0,12.35,0.0,0,kReverse,kOff,
99,12.5,0.0,0.0,2778.0125,0.125,12.75,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.700000000000001,0.00390625,-657,0.125,12.75,0.0,0,false,false,kOff,0.0,12.65,0.0,0,0.0,12.35,0.0,0,kReverse,kOff,
120,12.5,0.0,0.0,2778.0125,0.125,12.75,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.700000000000001,0.00390625,-657,0.125,12.75,0.0,0,false,false,kOff,0.0,12.65,0.0,0,0.0,12.35,0.0,0,kReverse,kOff,
140,12.55,0.0,0.0,2778.0125,0.125,12.75,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.4,0.00390625,-657,0.0,12.75,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.35,0.0,0,kReverse,kOff,
160,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.4,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.35,0.0,0,kReverse,kOff,
181,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.4,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
202,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.4,0.00390625,-657,0.125,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
224,12.55,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.4,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
266,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.450000000000001,0.0,0,0.0,12.4,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
304,12.450000000000001,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.450000000000001,0.0,0,0.0,12.4,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
325,12.450000000000001,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.450000000000001,0.0,0,0.0,12.4,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
360,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.450000000000001,0.0,0,0.0,12.4,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
380,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.450000000000001,0.0,0,0.0,12.4,0.00390625,-657,0.125,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
400,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.450000000000001,0.0,0,0.0,12.4,0.00390625,-657,0.125,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
421,12.450000000000001,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.4,0.00390625,-657,0.125,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
441,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.4,0.00390625,-657,0.125,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
461,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.125,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
481,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.125,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.450000000000001,0.0,0,kReverse,kOff,
503,12.450000000000001,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.125,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
524,12.450000000000001,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.125,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
544,12.450000000000001,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.125,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
581,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.125,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
601,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.125,12.4,0.0,0,false,false,kOff,0.0,12.35,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
620,12.450000000000001,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
640,12.450000000000001,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
660,12.450000000000001,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
679,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
700,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.125,12.35,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
720,12.450000000000001,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
740,12.450000000000001,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
759,12.450000000000001,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
779,12.5,0.0,0.0,2778.0125,0.125,12.4,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
799,12.5,0.0,0.0,2778.0125,0.125,12.35,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
819,12.5,0.0,0.0,2778.0125,0.125,12.35,0.00390625,-394,0.125,12.4,0.0,0,0.0,12.35,0.00390625,-657,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,0,0.0,12.4,0.0,0,kReverse,kOff,
