time,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_6_state,solenoid_4_state,doublesolenoid_2-7_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_3-0_state,doublesolenoid_5-1_state,
7,0.125,12.35,0.00390625,108722,0.125,12.35,0.0,0,0.0,12.3,0.00390625,107046,0.0,12.35,0.0,0,false,false,kOff,0.0,12.25,0.0,-3914,0.0,12.35,0.0,0,kOff,kOff,
20,0.125,12.1,0.00390625,108722,0.125,12.35,0.0,0,0.0,12.3,0.00390625,107046,0.0,12.35,0.0,0,false,false,kOff,0.0,12.25,0.0,-3914,0.0,12.35,0.0,0,kReverse,kReverse,
39,0.125,12.1,0.00390625,108722,0.125,12.35,0.0,0,0.0,12.3,0.00390625,107046,0.0,12.35,0.0,0,false,false,kOff,0.0,12.25,0.0,-3914,0.0,12.35,0.0,0,kReverse,kReverse,
59,0.125,12.1,0.00390625,108722,0.125,12.35,0.0,0,0.0,12.3,0.00390625,107046,0.0,12.35,0.0,0,false,false,kOff,0.0,12.25,0.0,-3914,0.0,12.35,0.0,0,kReverse,kOff,
78,0.125,12.1,0.00390625,108722,0.125,12.35,0.0,0,0.0,12.3,0.00390625,107046,0.0,12.35,0.0,0,false,false,kOff,0.0,12.25,0.0,-3914,0.0,12.35,0.0,0,kReverse,kOff,
100,0.125,12.1,0.00390625,108722,0.125,11.9,0.0,0,0.0,12.3,0.00390625,107046,0.0,12.35,0.0,0,false,false,kOff,0.0,12.25,0.0,-3914,0.0,12.35,0.0,0,kReverse,kOff,
119,0.125,12.1,0.00390625,108722,0.125,11.9,0.0,0,0.0,12.3,0.00390625,107046,0.0,12.35,0.0,0,false,false,kOff,0.0,12.25,0.0,-3914,0.0,12.35,0.0,0,kReverse,kOff,
139,0.125,12.1,0.00390625,108722,0.125,11.9,0.0,0,0.0,11.9,0.00390625,107046,0.0,12.35,0.0,0,false,false,kOff,0.0,12.25,0.0,-3914,0.0,12.35,0.0,0,kReverse,kOff,
160,0.125,12.1,0.00390625,108722,0.125,11.9,0.0,0,0.0,11.9,0.00390625,107046,0.0,11.95,0.0,0,false,false,kOff,0.0,11.850000000000001,0.0,-3914,0.0,11.95,0.0,0,kReverse,kOff,
179,0.125,11.9,0.00390625,108722,0.125,11.9,0.0,0,0.0,11.9,0.00390625,107046,0.0,11.95,0.0,0,false,false,kOff,0.0,11.850000000000001,0.0,-3914,0.0,11.95,0.0,0,kReverse,kOff,
205,0.125,11.9,0.00390625,108722,0.125,11.9,0.0,0,0.0,11.9,0.00390625,107046,0.0,11.95,0.0,0,false,false,kOff,0.0,11.850000000000001,0.0,-3914,0.0,11.95,0.0,0,kReverse,kOff,
221,0.125,11.9,0.00390625,108722,0.125,11.9,0.0,0,0.0,11.9,0.00390625,107046,0.0,11.95,0.0,0,false,false,kOff,0.0,11.850000000000001,0.0,-3914,0.0,11.95,0.0,0,kReverse,kOff,
239,0.125,11.9,0.00390625,108722,0.125,11.9,0.0,0,0.0,11.9,0.00390625,107046,0.0,11.95,0.0,0,false,false,kOff,0.0,11.850000000000001,0.0,-3914,0.0,11.95,0.0,0,kReverse,kOff,
259,0.125,11.9,0.00390625,108722,0.125,11.9,0.0,0,0.0,11.9,0.00390625,107046,0.0,11.95,0.0,0,false,false,kOff,0.0,11.850000000000001,0.0,-3914,0.0,11.95,0.0,0,kReverse,kOff,
279,0.125,11.9,0.00390625,108722,0.125,11.9,0.0,0,0.0,11.9,0.00390625,107046,0.0,11.95,0.0,0,false,false,kOff,0.0,11.850000000000001,0.0,-3914,0.0,11.95,0.0,0,kReverse,kOff,
299,0.125,11.9,0.00390625,108722,0.125,11.9,0.0,0,0.0,11.9,0.00390625,107046,0.0,11.95,0.0,0,false,false,kOff,0.0,11.850000000000001,0.0,-3914,0.0,11.95,0.0,0,kReverse,kOff,
319,0.125,11.9,0.00390625,108722,0.125,11.9,0.0,0,0.0,11.9,0.00390625,107046,0.0,11.9,0.0,0,false,false,kOff,0.0,11.850000000000001,0.0,-3914,0.0,11.95,0.0,0,kReverse,kOff,
339,0.125,11.9,0.00390625,108722,0.125,11.9,0.0,0,0.0,11.9,0.00390625,107046,0.0,11.9,0.0,0,false,false,kOff,0.0,11.850000000000001,0.0,-3914,0.0,11.95,0.0,0,kReverse,kOff,
359,0.125,11.9,0.00390625,108722,0.125,11.9,0.0,0,0.0,11.9,0.00390625,107046,0.0,11.9,0.0,0,false,false,kOff,0.0,11.850000000000001,0.0,-3914,0.0,11.95,0.0,0,kReverse,kOff,
