time,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_6_state,solenoid_4_state,doublesolenoid_2-7_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_3-0_state,doublesolenoid_5-1_state,
,0.125,12.450000000000001,0.2,5764,0.0,12.450000000000001,0.0,0,0.0,12.4,0.2,4997,0.0,12.450000000000001,0.0,0,false,false,kOff,0.0,12.4,0.0,0,0.0,12.5,0.0,0,kReverse,kReverse,
,0.125,12.450000000000001,0.2,5764,0.0,12.450000000000001,0.0,0,0.0,11.9,0.2,4997,0.0,11.7,0.0,0,false,false,kOff,0.0,11.8,0.0,0,0.0,11.75,0.0,0,kReverse,kReverse,
,0.125,11.600000000000001,0.2,5764,0.0,12.450000000000001,0.0,0,0.0,11.9,0.2,4997,0.0,11.7,0.0,0,false,false,kOff,0.0,11.8,0.0,0,0.0,11.75,0.0,0,kReverse,kReverse,
,0.125,11.600000000000001,0.2,5764,0.375,12.450000000000001,0.0,0,0.25,11.9,0.2,4997,1.375,11.7,0.0,0,false,false,kOff,0.0,11.8,0.0,0,0.0,11.75,0.0,0,kReverse,kReverse,
,1.25,11.600000000000001,0.2,5764,0.625,12.450000000000001,0.0,0,0.5,11.9,0.2,4997,1.75,11.7,0.0,0,false,false,kOff,0.0,11.8,0.0,0,0.0,11.75,0.0,0,kReverse,kReverse,
,1.625,11.600000000000001,0.2,5764,0.75,12.450000000000001,0.0,0,0.75,11.9,0.2,4997,2.0,11.7,0.0,0,false,false,kOff,0.0,11.8,0.0,0,0.0,11.75,0.0,0,kReverse,kReverse,
,1.875,11.600000000000001,0.2,5764,0.75,12.0,0.0,0,0.75,11.9,0.2,4997,1.75,11.7,0.0,0,false,false,kOff,0.0,11.8,0.0,0,0.0,11.75,0.0,0,kReverse,kReverse,
,1.25,11.600000000000001,0.2,5764,0.375,12.0,0.0,0,0.5,11.9,0.2,4997,1.375,11.7,0.0,0,false,false,kOff,0.0,11.8,0.0,0,0.0,11.75,0.0,0,kReverse,kReverse,
,0.75,11.600000000000001,0.2,5764,0.25,12.0,0.0,0,0.5,11.9,0.2,4997,1.0,11.7,0.0,0,false,false,kOff,0.0,11.8,0.0,0,0.0,11.75,0.0,0,kReverse,kReverse,
,0.5,11.600000000000001,0.2,5764,0.25,12.0,0.0,0,0.25,12.0,0.2,5089,0.75,12.0,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,5882,0.125,12.0,0.0,0,0.25,12.0,0.2,5089,0.5,12.0,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,5882,0.125,12.0,0.0,0,0.25,12.0,0.2,5089,0.5,12.0,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,5882,0.125,12.0,0.0,0,0.25,12.0,0.2,5089,0.5,12.0,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,5882,0.125,12.0,0.0,0,0.25,12.0,0.2,5089,0.5,12.0,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,5882,0.125,12.05,0.0,0,0.25,12.0,0.2,5089,0.5,12.0,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,5882,0.125,12.05,0.0,0,0.25,12.0,0.2,5089,0.5,12.0,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,5882,0.125,12.05,0.0,0,0.25,12.0,0.2,5089,0.5,12.0,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,5882,0.125,12.05,0.0,0,0.25,12.0,0.2,5242,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,6047,0.125,12.05,0.0,0,0.25,12.0,0.2,5242,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,6047,0.125,12.05,0.0,0,0.25,12.0,0.2,5242,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,6047,0.125,12.05,0.0,0,0.25,12.0,0.2,5242,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,6047,0.125,12.05,0.0,0,0.25,12.0,0.2,5242,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,6047,0.125,12.0,0.0,0,0.25,12.0,0.2,5242,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,6047,0.25,12.0,0.0,0,0.25,12.0,0.2,5242,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,6047,0.25,12.0,0.0,0,0.25,12.0,0.2,5242,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,6047,0.25,12.0,0.0,0,0.25,11.95,0.2,5395,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.5,12.0,0.2,6210,0.25,12.0,0.0,0,0.25,11.95,0.2,5395,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.5,12.0,0.2,6210,0.25,12.0,0.0,0,0.25,11.95,0.2,5395,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.5,12.0,0.2,6210,0.25,12.0,0.0,0,0.25,11.95,0.2,5395,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,6210,0.125,12.0,0.0,0,0.25,11.95,0.2,5395,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,6210,0.125,12.0,0.0,0,0.25,11.95,0.2,5395,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,6210,0.125,12.0,0.0,0,0.25,11.95,0.2,5395,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
,0.375,12.0,0.2,6210,0.125,12.0,0.0,0,0.25,11.95,0.2,5395,0.5,12.0,0.0,0,false,false,kOff,0.0,11.95,0.0,0,0.0,12.05,0.0,0,kReverse,kReverse,
