time,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_6_state,solenoid_4_state,doublesolenoid_2-7_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_3-0_state,doublesolenoid_5-1_state,
15,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
40,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
60,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
80,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
99,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
119,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
140,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
166,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
181,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
200,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
223,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
239,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
259,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
279,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
299,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
320,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
339,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
360,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
380,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
400,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
424,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
440,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
460,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
479,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
500,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
520,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
540,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
561,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
580,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
599,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
619,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
643,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
660,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
679,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
700,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
720,0.125,12.35,0.00390625,95393,0.125,12.4,0.0,0,0.0,12.35,0.00390625,90684,0.0,12.4,0.0,0,false,false,kOff,0.0,12.3,0.0,-5095,0.0,12.4,0.0,0,kReverse,kOff,
