time,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_6_state,solenoid_4_state,doublesolenoid_2-7_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_3-0_state,doublesolenoid_5-1_state,
,0.125,11.850000000000001,0.0,105137,0.125,11.9,0.0,0,0.0,11.850000000000001,0.0,103570,0.0,11.9,0.0,0,false,false,kOff,0.0,11.8,0.0,-3911,0.0,11.9,0.0,0,kReverse,kReverse,
,0.125,11.850000000000001,0.3,105137,0.125,11.9,0.0,0,0.0,11.850000000000001,0.3,103570,0.0,11.9,0.0,0,false,false,kOff,0.0,11.8,0.0,-3911,0.0,11.9,0.0,0,kReverse,kReverse,
,0.5,11.850000000000001,0.3,105137,0.375,11.8,0.0,0,0.5,11.850000000000001,0.3,103570,0.0,11.9,0.0,0,false,false,kOff,0.0,11.8,0.0,-3911,0.0,11.9,0.0,0,kReverse,kReverse,
,3.0,11.850000000000001,0.3,105137,1.5,11.8,0.0,0,2.375,11.850000000000001,0.3,103570,2.5,11.9,0.0,0,false,false,kOff,0.0,11.8,0.0,-3911,0.0,11.9,0.0,0,kReverse,kReverse,
,3.5,11.850000000000001,0.3,105137,1.875,11.8,0.0,0,2.375,11.5,0.3,103605,3.0,11.9,0.0,0,false,false,kOff,0.0,11.5,0.0,-3911,0.0,11.9,0.0,0,kReverse,kReverse,
,4.875,11.850000000000001,0.3,105137,3.375,11.8,0.0,0,2.375,11.5,0.3,103605,3.875,11.350000000000001,0.0,0,false,false,kOff,0.0,11.5,0.0,-3911,0.0,11.5,0.0,0,kReverse,kReverse,
,5.375,11.0,0.3,105195,3.875,11.8,0.0,0,2.75,11.5,0.3,103605,5.125,11.350000000000001,0.0,0,false,false,kOff,0.0,11.5,0.0,-3911,0.0,11.5,0.0,0,kReverse,kReverse,
,6.625,11.0,0.3,105195,4.875,11.8,0.0,0,3.25,11.5,0.3,103605,6.25,11.350000000000001,0.0,0,false,false,kOff,0.0,11.5,0.0,-3911,0.0,11.5,0.0,0,kReverse,kReverse,
,7.25,11.0,0.3,105195,4.875,11.8,0.0,0,3.75,11.5,0.3,103605,7.625,11.350000000000001,0.0,0,false,false,kOff,0.0,11.5,0.0,-3911,0.0,11.5,0.0,0,kReverse,kReverse,
,6.75,11.0,0.3,105195,4.75,11.8,0.0,0,3.25,11.5,0.3,103605,7.125,11.350000000000001,0.0,0,false,false,kOff,0.0,11.5,0.0,-3911,0.0,11.5,0.0,0,kReverse,kReverse,
,6.375,11.0,0.3,105195,4.5,11.15,0.0,0,3.125,11.5,0.3,103605,6.75,11.350000000000001,0.0,0,false,false,kOff,0.0,11.5,0.0,-3911,0.0,11.5,0.0,0,kReverse,kReverse,
