time,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_6_state,solenoid_4_state,doublesolenoid_2-7_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_3-0_state,doublesolenoid_5-1_state,
434,0.125,12.3,0.00390625,101626,0.125,12.35,0.0,0,0.0,12.25,0.00390625,106004,0.0,12.3,0.0,0,false,false,kOff,0.0,12.200000000000001,0.0,-3879,0.0,12.35,0.0,0,kReverse,kReverse,
434,0.125,12.3,0.3,101626,0.125,12.35,0.0,0,0.0,12.25,0.3,106004,0.0,12.3,0.0,0,false,false,kOff,0.0,12.200000000000001,0.0,-3879,0.0,12.35,0.0,0,kReverse,kReverse,
434,0.375,12.3,0.3,101626,0.125,12.35,0.0,0,0.75,12.25,0.3,106004,0.0,12.3,0.0,0,false,false,kOff,0.0,12.200000000000001,0.0,-3879,0.0,12.35,0.0,0,kReverse,kReverse,
434,2.875,12.3,0.3,101626,0.375,12.35,0.0,0,2.375,11.850000000000001,0.3,106014,2.625,12.3,0.0,0,false,false,kOff,0.0,12.200000000000001,0.0,-3879,0.0,12.35,0.0,0,kReverse,kReverse,
434,3.375,12.3,0.3,101626,1.875,12.35,0.0,0,2.375,11.850000000000001,0.3,106014,3.25,11.8,0.0,0,false,false,kOff,0.0,11.75,0.0,-3879,0.0,11.9,0.0,0,kReverse,kReverse,
434,3.75,12.0,0.3,101689,1.875,12.35,0.0,0,2.375,11.850000000000001,0.3,106014,3.75,11.8,0.0,0,false,false,kOff,0.0,11.75,0.0,-3879,0.0,11.9,0.0,0,kReverse,kReverse,
434,4.375,12.0,0.3,101689,3.125,12.35,0.0,0,2.125,11.850000000000001,0.3,106014,4.75,11.8,0.0,0,false,false,kOff,0.0,11.75,0.0,-3879,0.0,11.9,0.0,0,kReverse,kReverse,
434,5.375,12.0,0.3,101689,3.125,12.35,0.0,0,2.375,11.850000000000001,0.3,106014,5.875,11.8,0.0,0,false,false,kOff,0.0,11.75,0.0,-3879,0.0,11.9,0.0,0,kReverse,kReverse,
434,6.875,12.0,0.3,101689,5.375,12.35,0.0,0,2.75,11.850000000000001,0.3,106014,7.5,11.8,0.0,0,false,false,kOff,0.0,11.75,0.0,-3879,0.0,11.9,0.0,0,kReverse,kReverse,
434,7.125,12.0,0.3,101689,5.125,11.4,0.0,0,2.75,11.850000000000001,0.3,106014,7.625,11.8,0.0,0,false,false,kOff,0.0,11.75,0.0,-3879,0.0,11.9,0.0,0,kReverse,kReverse,
434,6.125,12.0,0.3,101689,4.25,11.4,0.0,0,2.75,11.5,0.3,106105,6.375,11.5,0.0,0,false,false,kOff,0.0,11.5,0.0,-3879,0.0,11.600000000000001,0.0,0,kReverse,kReverse,
434,6.0,11.5,0.3,101768,4.125,11.4,0.0,0,2.5,11.5,0.3,106105,6.375,11.5,0.0,0,false,false,kOff,0.0,11.5,0.0,-3879,0.0,11.600000000000001,0.0,0,kReverse,kReverse,
