time,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_6_state,solenoid_4_state,doublesolenoid_2-7_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_3-0_state,doublesolenoid_5-1_state,
18,0.125,12.05,0.00390625,344,0.0,12.5,0.0,0,0.0,11.95,0.00390625,-12,0.0,12.05,0.0,0,false,false,kOff,0.0,11.9,0.0,0,0.0,12.05,0.0,0,kOff,kOff,
52,0.125,12.05,0.00390625,344,0.0,12.5,0.0,0,0.0,11.95,0.00390625,-12,0.0,12.05,0.0,0,false,false,kOff,0.0,11.9,0.0,0,0.0,12.05,0.0,0,kReverse,kOff,
71,0.125,12.05,0.00390625,344,0.0,12.200000000000001,0.0,0,0.0,11.95,0.00390625,-12,0.0,12.05,0.0,0,false,false,kOff,0.0,11.9,0.0,0,0.0,12.05,0.0,0,kReverse,kOff,
89,0.125,12.05,0.00390625,344,0.0,12.200000000000001,0.0,0,0.0,11.95,0.00390625,-12,0.0,12.05,0.0,0,false,false,kOff,0.0,11.9,0.0,0,0.0,12.05,0.0,0,kReverse,kOff,
108,0.125,12.05,0.00390625,344,0.0,12.200000000000001,0.0,0,0.0,11.95,0.00390625,-12,0.0,12.05,0.0,0,false,false,kOff,0.0,11.9,0.0,0,0.0,12.05,0.0,0,kReverse,kOff,
128,0.125,12.05,0.00390625,344,0.0,12.200000000000001,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.200000000000001,0.0,0,false,false,kOff,0.0,12.1,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
148,0.125,12.15,0.00390625,344,0.0,12.200000000000001,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.200000000000001,0.0,0,false,false,kOff,0.0,12.1,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
168,0.125,12.15,0.00390625,344,0.0,12.200000000000001,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.200000000000001,0.0,0,false,false,kOff,0.0,12.1,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
188,0.125,12.15,0.00390625,344,0.0,12.200000000000001,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.200000000000001,0.0,0,false,false,kOff,0.0,12.1,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
209,0.125,12.15,0.00390625,344,0.0,12.200000000000001,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.200000000000001,0.0,0,false,false,kOff,0.0,12.1,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
229,0.125,12.15,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.200000000000001,0.0,0,false,false,kOff,0.0,12.1,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
251,0.125,12.15,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.200000000000001,0.0,0,false,false,kOff,0.0,12.1,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
269,0.125,12.15,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.200000000000001,0.0,0,false,false,kOff,0.0,12.1,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
288,0.125,12.15,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
308,0.125,12.1,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
328,0.125,12.1,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
349,0.125,12.1,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
367,0.125,12.1,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
390,0.125,12.1,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
428,0.125,12.1,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.200000000000001,0.0,0,kReverse,kOff,
449,0.125,12.1,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
468,0.125,12.1,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
489,0.125,12.1,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
509,0.125,12.1,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
529,0.125,12.1,0.00390625,344,0.0,12.15,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
549,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
569,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
589,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.15,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
609,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
631,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
688,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
709,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
728,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
748,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
769,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
791,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
809,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
829,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
848,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
868,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
889,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
908,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.1,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.15,0.0,0,kReverse,kOff,
929,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
949,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
969,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
989,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1014,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1049,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.05,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1110,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1130,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1151,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1189,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1209,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1230,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1249,0.125,12.1,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1269,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1288,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1309,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1329,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1349,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1368,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1389,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1411,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1431,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1452,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1474,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1494,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
1512,0.125,12.05,0.00390625,344,0.0,12.1,0.0,0,0.0,12.05,0.00390625,-12,0.0,12.1,0.0,0,false,false,kOff,0.0,12.0,0.0,0,0.0,12.1,0.0,0,kReverse,kOff,
