talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_6_state,solenoid_4_state,null_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,
0.125,12.200000000000001,0.00390625,-346,0.125,12.25,0.0,0,0.125,12.200000000000001,0.00390625,-95,0.125,12.200000000000001,0.0,0,false,false,kOff,0.125,12.1,0.0,3609,
0.125,12.200000000000001,0.00390625,-346,0.125,12.25,0.0,0,0.0,12.200000000000001,0.00390625,-95,0.125,12.200000000000001,0.0,0,false,false,kOff,0.125,12.1,0.0,3609,
0.125,12.200000000000001,0.00390625,-346,0.125,12.25,0.0,0,0.0,12.200000000000001,0.00390625,-95,0.125,12.200000000000001,0.0,0,false,false,kOff,0.125,12.1,0.0,3609,
0.125,12.200000000000001,0.00390625,-346,0.125,11.5,0.0,0,0.0,12.200000000000001,0.00390625,-95,0.125,12.200000000000001,0.0,0,false,false,kOff,3.375,12.1,0.0,3609,
0.125,12.200000000000001,0.00390625,-346,0.125,11.5,0.0,0,0.125,12.200000000000001,0.00390625,-95,0.125,12.200000000000001,0.0,0,false,false,kOff,7.875,12.1,0.0,3609,
0.125,12.200000000000001,0.00390625,-346,0.125,11.5,0.0,0,0.125,12.200000000000001,0.00390625,-95,0.125,12.200000000000001,0.0,0,false,false,kOff,10.125,12.1,0.0,3609,
0.125,12.200000000000001,0.00390625,-346,0.125,11.5,0.0,0,0.125,11.55,0.00390625,-95,0.0,12.200000000000001,0.0,0,false,false,kOff,11.375,11.45,0.0,3492,
0.125,11.600000000000001,0.00390625,-346,0.125,11.5,0.0,0,0.125,11.55,0.00390625,-95,0.0,11.600000000000001,0.0,0,false,false,kOff,9.375,11.45,0.0,3492,
0.125,11.600000000000001,0.00390625,-346,0.125,11.5,0.0,0,0.125,11.55,0.00390625,-95,0.0,11.600000000000001,0.0,0,false,false,kOff,9.75,11.45,0.0,3492,
0.125,11.600000000000001,0.00390625,-346,0.125,11.5,0.0,0,0.0,11.55,0.00390625,-95,0.0,11.600000000000001,0.0,0,false,false,kOff,10.375,11.45,0.0,3492,
0.125,11.600000000000001,0.00390625,-346,0.125,11.5,0.0,0,0.0,11.55,0.00390625,-95,0.125,11.600000000000001,0.0,0,false,false,kOff,10.375,11.45,0.0,3492,
0.125,11.600000000000001,0.00390625,-346,0.125,11.5,0.0,0,0.0,11.55,0.00390625,-95,0.125,11.600000000000001,0.0,0,false,false,kOff,9.75,11.45,0.0,3492,
0.125,11.600000000000001,0.00390625,-346,0.125,11.600000000000001,0.0,0,0.125,11.55,0.00390625,-95,0.125,11.600000000000001,0.0,0,false,false,kOff,8.75,11.45,0.0,3492,
0.125,11.600000000000001,0.00390625,-346,0.125,11.600000000000001,0.0,0,0.125,11.55,0.00390625,-95,0.125,11.600000000000001,0.0,0,false,false,kOff,7.875,11.45,0.0,3492,
0.125,11.600000000000001,0.00390625,-346,0.125,11.600000000000001,0.0,0,0.0,11.600000000000001,0.00390625,-95,0.125,11.600000000000001,0.0,0,false,false,kOff,7.25,11.5,0.0,3161,
0.125,11.600000000000001,0.00390625,-346,0.125,11.600000000000001,0.0,0,0.0,11.600000000000001,0.00390625,-95,0.125,11.65,0.0,0,false,false,kOff,6.625,11.5,0.0,3161,
