time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_7_current,talon_7_voltage,talon_7_value,talon_7_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
7,13.0,0.0,0.0,1337.9575,0.125,12.85,0.0078125,0,0.0,12.9,0.0,0,0.0,12.75,0.0078125,-94,0.0,12.65,0.0,0,false,false,kOff,0.0,12.700000000000001,-0.0078125,-2093,0.0,12.65,0.0,0,0.0,12.700000000000001,0.0078125,0,kReverse,kOff,
39,11.9,0.0,0.0,1337.9575,0.125,12.55,0.0078125,0,0.0,12.9,0.0,0,0.0,12.75,0.0078125,-94,0.0,12.65,0.0,0,false,false,kOff,0.0,12.700000000000001,-0.0078125,-2093,0.0,12.65,0.0,0,0.0,12.700000000000001,0.0078125,0,kReverse,kOff,
59,12.5,0.0,0.0,1337.9575,0.125,12.55,0.0078125,0,0.0,12.9,0.0,0,0.0,12.75,0.0078125,-94,0.0,12.65,0.0,0,false,false,kOff,0.0,12.700000000000001,-0.0078125,-2093,0.0,12.65,0.0,0,0.0,12.700000000000001,0.0078125,0,kReverse,kOff,
80,12.65,0.0,0.0,1337.9575,0.125,12.55,0.0078125,0,0.125,12.9,0.0,0,0.0,12.75,0.0078125,-94,0.0,12.65,0.0,0,false,false,kOff,0.0,12.700000000000001,-0.0078125,-2093,0.0,12.65,0.0,0,0.0,12.700000000000001,0.0078125,0,kReverse,kOff,
102,12.700000000000001,0.0,0.0,1337.9575,0.125,12.55,0.0078125,0,0.0,12.6,0.0,0,0.0,12.75,0.0078125,-94,0.0,12.65,0.0,0,false,false,kOff,0.0,12.700000000000001,-0.0078125,-2093,0.0,12.65,0.0,0,0.0,12.700000000000001,0.0078125,0,kReverse,kOff,
125,12.75,0.0,0.0,1337.9575,0.125,12.55,0.0078125,0,0.0,12.6,0.0,0,0.0,12.75,0.0078125,-94,0.0,12.65,0.0,0,false,false,kOff,0.0,12.700000000000001,-0.0078125,-2093,0.0,12.65,0.0,0,0.0,12.700000000000001,0.0078125,0,kReverse,kOff,
158,12.75,0.0,0.0,1337.9575,0.125,12.55,0.0078125,0,0.0,12.6,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.65,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.700000000000001,0.0078125,0,kReverse,kOff,
180,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.125,12.6,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
202,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.6,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
225,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.6,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
258,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.6,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
279,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.65,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
301,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.65,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
322,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.65,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
346,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.65,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
378,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.125,12.65,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
400,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.125,12.65,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
422,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.6,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
447,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.6,0.0,0,0.0,12.6,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
478,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.125,12.6,0.0,0,0.0,12.55,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
502,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.6,0.0,0,0.0,12.55,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
526,12.65,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.6,0.0,0,0.0,12.55,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
559,12.65,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.6,0.0,0,0.0,12.55,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
581,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.6,0.0,0,0.0,12.55,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
618,12.65,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.6,0.0,0,0.0,12.55,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
639,12.700000000000001,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.6,0.0,0,0.0,12.55,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
668,12.65,0.0,0.0,1337.9575,0.125,12.6,0.0078125,0,0.0,12.6,0.0,0,0.0,12.55,0.0078125,-94,0.0,12.6,0.0,0,false,false,kOff,0.0,12.55,-0.0078125,-2093,0.0,12.55,0.0,0,0.0,12.65,0.0078125,0,kReverse,kOff,
