time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_4_velocity,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_5_velocity,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_2_velocity,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,talon_3_velocity,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_1_velocity,talon_7_current,talon_7_voltage,talon_7_value,talon_7_position,talon_7_velocity,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,talon_6_velocity,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
53,12.4,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,false,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
108,12.4,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.0,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
146,12.35,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.0,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
183,12.35,0.0,0.0,107033.585,0.125,12.25,1.953125,0,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
222,12.35,0.0,0.0,107033.585,0.125,12.25,1.953125,0,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
262,12.35,0.0,0.0,107033.585,0.125,12.25,1.953125,0,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.125,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
302,12.35,0.0,0.0,107033.585,0.125,12.25,1.953125,0,0.0,0.0,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
341,12.35,0.0,0.0,107033.585,0.125,12.25,1.953125,0,0.0,0.0,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
381,12.35,0.0,0.0,107033.585,0.125,12.25,1.953125,0,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
423,12.35,0.0,0.0,107033.585,0.125,12.25,1.953125,0,0.0,0.0,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
463,12.35,0.0,0.0,107033.585,0.125,12.25,1.953125,0,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
502,12.35,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.0,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
542,12.35,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
581,12.35,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.125,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
630,12.4,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.0,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
682,12.4,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.0,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
720,12.4,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
781,12.4,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.125,12.3,0.0,0,0.0,0.125,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
823,12.4,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.0,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
861,12.4,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.0,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
901,12.4,0.0,0.0,107033.585,0.125,12.3,1.953125,0,0.0,0.0,12.3,0.0,0,0.0,0.0,12.25,1.953125,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
942,12.35,0.0,0.0,107033.585,0.125,12.3,96.22600674629211,0,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,-37.632256746292114,-10953,0.0,0.0,12.3,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.25,0.0,0,0.0,0.0,12.35,0.0078125,0,0.0,kReverse,kOff,
982,12.35,0.0,0.0,107033.585,0.375,12.3,259.3657672405243,0,0.0,0.125,12.3,0.0,0,0.0,0.0,12.25,-138.2720172405243,-10953,0.0,0.0,12.25,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.3,0.0078125,0,0.0,kReverse,kOff,
1023,12.05,4.5,54.125,107034.6675,2.875,12.200000000000001,316.39087200164795,0,0.0,1.75,12.3,0.0,0,0.0,0.5,12.25,-179.67212200164795,-10953,0.0,0.25,12.25,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.3,0.0078125,0,0.0,kReverse,kOff,
1063,11.8,4.5,53.0,107036.8075,5.75,12.200000000000001,324.21875,0,0.0,4.75,12.3,0.0,0,0.0,0.75,12.25,-175.78125,-10953,0.0,0.5,12.25,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.3,0.0078125,0,0.0,kReverse,kOff,
1105,11.7,13.5,157.875,107041.02500000001,6.375,12.200000000000001,332.03125,0,0.0,5.875,11.600000000000001,0.0,0,0.0,0.5,12.25,-167.96875,-10953,0.0,0.5,12.25,0.0,0,0.0,false,true,kOff,0.0,12.200000000000001,-0.0078125,8,0.0,0.0,12.200000000000001,0.0,0,0.0,0.0,12.3,0.0078125,0,0.0,kReverse,kOff,
1161,11.65,13.75,160.875,107050.5875,6.125,11.55,332.03125,0,0.0,5.625,11.600000000000001,0.0,0,0.0,1.0,11.65,-167.96875,-10974,-18.0,1.0,11.65,0.0,0,0.0,false,true,kOff,0.0,11.600000000000001,-0.0078125,8,0.0,0.0,11.600000000000001,0.0,0,0.0,0.0,11.7,0.0078125,0,0.0,kReverse,kOff,
1201,11.75,13.75,161.5,107057.035,5.75,11.55,335.9375,0,0.0,5.25,11.600000000000001,0.0,0,0.0,1.0,11.65,-164.0625,-10974,-18.0,1.375,11.65,0.0,0,0.0,false,true,kOff,0.0,11.600000000000001,-0.0078125,8,0.0,0.0,11.600000000000001,0.0,0,0.0,0.0,11.7,0.0078125,0,0.0,kReverse,kOff,
1242,11.75,14.125,165.875,107063.6575,5.125,11.55,345.703125,0,0.0,4.625,11.7,0.0,0,0.0,0.5,11.65,-154.296875,-10974,-18.0,0.75,11.65,0.0,0,0.0,false,true,kOff,0.0,11.600000000000001,-0.0078125,8,0.0,0.0,11.600000000000001,0.0,0,0.0,0.0,11.7,0.0078125,0,0.0,kReverse,kOff,
1282,11.850000000000001,10.25,121.375,107069.4175,4.75,11.55,351.5625,0,0.0,4.375,11.7,0.0,0,0.0,0.25,11.7,-148.4375,-11092,-91.0,0.25,11.65,0.0,0,0.0,false,true,kOff,0.0,11.7,-0.0078125,8,0.0,0.0,11.600000000000001,0.0,0,0.0,0.0,11.8,0.0078125,0,0.0,kReverse,kOff,
1323,11.850000000000001,10.25,121.375,107074.2725,4.5,11.7,359.375,0,0.0,4.125,11.7,0.0,0,0.0,0.0,11.7,-140.625,-11092,-91.0,0.25,11.75,0.0,0,0.0,false,true,kOff,0.0,11.7,-0.0078125,8,0.0,0.0,11.7,0.0,0,0.0,0.0,11.8,0.0078125,0,0.0,kReverse,kOff,
