time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_4_velocity,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_5_velocity,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_2_velocity,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,talon_3_velocity,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_1_velocity,talon_7_current,talon_7_voltage,talon_7_value,talon_7_position,talon_7_velocity,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,talon_6_velocity,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
52,11.7,0.0,0.0,109142.8325,0.125,11.5,1.953125,23384,0.0,0.125,11.7,0.0,0,0.0,0.0,11.600000000000001,1.953125,-10298,0.0,0.0,11.4,0.0,0,0.0,false,true,kOff,0.0,11.55,-0.0078125,8,0.0,0.0,11.600000000000001,0.0,0,0.0,0.0,11.7,0.0078125,0,0.0,kReverse,kOff,
115,11.7,0.0,0.0,109142.8325,0.125,11.65,1.953125,23384,0.0,0.0,11.7,0.0,0,0.0,0.0,11.600000000000001,1.953125,-10298,0.0,0.0,11.65,0.0,0,0.0,false,true,kOff,0.0,11.55,-0.0078125,8,0.0,0.0,11.600000000000001,0.0,0,0.0,0.0,11.7,0.0078125,0,0.0,kReverse,kOff,
173,11.7,0.0,0.0,109142.8325,0.125,11.65,1.953125,23384,0.0,0.0,11.7,0.0,0,0.0,0.0,11.600000000000001,1.953125,-10298,0.0,0.0,11.65,0.0,0,0.0,false,true,kOff,0.0,11.55,-0.0078125,8,0.0,0.0,11.600000000000001,0.0,0,0.0,0.0,11.7,0.0078125,0,0.0,kReverse,kOff,
214,11.7,0.0,0.0,109142.8325,0.125,11.65,1.953125,23384,0.0,0.0,11.600000000000001,0.0,0,0.0,0.0,11.600000000000001,1.953125,-10298,0.0,0.0,11.65,0.0,0,0.0,false,true,kOff,0.0,11.55,-0.0078125,8,0.0,0.0,11.600000000000001,0.0,0,0.0,0.0,11.7,0.0078125,0,0.0,kReverse,kOff,
253,11.7,0.0,0.0,109142.8325,0.125,11.65,1.953125,23384,0.0,0.0,11.600000000000001,0.0,0,0.0,0.0,11.55,1.953125,-10298,0.0,0.0,11.600000000000001,0.0,0,0.0,false,true,kOff,0.0,11.5,-0.0078125,8,0.0,0.0,11.55,0.0,0,0.0,0.0,11.600000000000001,0.0078125,0,0.0,kReverse,kOff,
293,11.7,0.0,0.0,109142.8325,0.125,11.55,1.953125,23384,0.0,0.125,11.600000000000001,0.0,0,0.0,0.125,11.55,1.953125,-10298,0.0,0.0,11.600000000000001,0.0,0,0.0,false,true,kOff,0.0,11.5,-0.0078125,8,0.0,0.0,11.55,0.0,0,0.0,0.0,11.600000000000001,0.0078125,0,0.0,kReverse,kOff,
325,11.7,0.0,0.0,109142.8325,0.125,11.55,1.953125,23384,0.0,0.125,11.600000000000001,0.0,0,0.0,0.0,11.55,1.953125,-10298,0.0,0.0,11.600000000000001,0.0,0,0.0,false,true,kOff,0.0,11.5,-0.0078125,8,0.0,0.0,11.55,0.0,0,0.0,0.0,11.600000000000001,0.0078125,0,0.0,kReverse,kOff,
374,11.600000000000001,0.0,0.0,109142.8325,0.125,11.55,1.953125,23384,0.0,0.0,11.600000000000001,0.0,0,0.0,0.0,11.55,1.953125,-10298,0.0,0.0,11.600000000000001,0.0,0,0.0,false,true,kOff,0.0,11.5,-0.0078125,8,0.0,0.0,11.55,0.0,0,0.0,0.0,11.600000000000001,0.0078125,0,0.0,kReverse,kOff,
413,11.55,0.0,0.0,109142.8325,0.125,11.55,1.953125,23384,0.0,0.125,11.600000000000001,0.0,0,0.0,0.0,11.55,1.953125,-10298,0.0,0.125,11.55,0.0,0,0.0,false,true,kOff,0.0,11.5,-0.0078125,8,0.0,0.0,11.5,0.0,0,0.0,0.0,11.55,0.0078125,0,0.0,kReverse,kOff,
453,11.55,0.0,0.0,109142.8325,0.125,11.55,1.953125,23384,0.0,0.125,11.600000000000001,0.0,0,0.0,0.0,11.55,1.953125,-10298,0.0,0.0,11.55,0.0,0,0.0,false,true,kOff,0.0,11.5,-0.0078125,8,0.0,0.0,11.5,0.0,0,0.0,0.0,11.55,0.0078125,0,0.0,kReverse,kOff,
494,11.55,0.0,0.0,109142.8325,0.125,11.55,1.953125,23384,0.0,0.125,11.600000000000001,0.0,0,0.0,0.0,11.55,1.953125,-10298,0.0,0.0,11.55,0.0,0,0.0,false,true,kOff,0.0,11.5,-0.0078125,8,0.0,0.0,11.5,0.0,0,0.0,0.0,11.55,0.0078125,0,0.0,kReverse,kOff,
533,11.600000000000001,0.0,0.0,109142.8325,0.125,11.55,1.953125,23384,0.0,0.125,11.55,0.0,0,0.0,0.0,11.55,1.953125,-10298,0.0,0.0,11.55,0.0,0,0.0,false,true,kOff,0.0,11.5,-0.0078125,8,0.0,0.0,11.5,0.0,0,0.0,0.0,11.55,0.0078125,0,0.0,kReverse,kOff,
575,11.65,0.0,0.0,109142.8325,0.125,11.55,1.953125,23384,0.0,0.0,11.55,0.0,0,0.0,0.0,11.5,1.953125,-10298,0.0,0.0,11.55,0.0,0,0.0,false,true,kOff,0.0,11.45,-0.0078125,8,0.0,0.0,11.5,0.0,0,0.0,0.0,11.55,0.0078125,0,0.0,kReverse,kOff,
615,11.600000000000001,0.0,0.0,109142.8325,0.125,11.5,1.953125,23384,0.0,0.125,11.55,0.0,0,0.0,0.0,11.5,1.953125,-10298,0.0,0.0,11.55,0.0,0,0.0,false,true,kOff,0.0,11.45,-0.0078125,8,0.0,0.0,11.5,0.0,0,0.0,0.0,11.55,0.0078125,0,0.0,kReverse,kOff,
653,11.65,0.0,0.0,109142.8325,0.125,11.5,1.953125,23384,0.0,0.125,11.55,0.0,0,0.0,0.0,11.5,1.953125,-10298,0.0,0.0,11.55,0.0,0,0.0,false,true,kOff,0.0,11.45,-0.0078125,8,0.0,0.0,11.5,0.0,0,0.0,0.0,11.55,0.0078125,0,0.0,kReverse,kOff,
