time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_7_current,talon_7_voltage,talon_7_value,talon_7_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
8,11.2,0.0,0.0,68925.61499999999,0.125,12.450000000000001,0.00390625,0,0.0,12.450000000000001,0.0,0,0.0,12.4,0.00390625,17787,0.0,12.450000000000001,0.0,0,false,true,kOff,0.0,12.4,-0.0078125,24,0.0,12.4,0.0,0,0.0,12.5,0.0078125,0,kReverse,kForward,
41,11.75,0.0,0.0,68925.61499999999,0.125,12.450000000000001,0.00390625,0,0.125,12.450000000000001,0.0,0,0.0,12.4,0.00390625,17787,0.0,12.450000000000001,0.0,0,false,true,kOff,0.0,12.4,-0.0078125,24,0.0,12.4,0.0,0,0.0,12.5,0.0078125,0,kReverse,kOff,
63,12.0,0.0,0.0,68925.61499999999,0.125,11.850000000000001,0.00390625,0,0.0,12.450000000000001,0.0,0,0.0,11.600000000000001,0.00390625,17787,0.0,11.75,0.0,0,false,true,kOff,0.0,11.600000000000001,-0.0078125,24,0.0,11.7,0.0,0,0.0,11.75,0.0078125,0,kReverse,kOff,
85,12.05,0.0,0.0,68925.61499999999,0.125,11.850000000000001,0.00390625,0,0.0,12.450000000000001,0.0,0,0.0,11.600000000000001,0.00390625,17787,0.0,11.75,0.0,0,false,true,kOff,0.0,11.600000000000001,-0.0078125,24,0.0,11.7,0.0,0,0.0,11.75,0.0078125,0,kReverse,kOff,
120,12.05,0.0,0.0,68925.61499999999,0.125,11.850000000000001,0.00390625,0,0.125,12.450000000000001,0.0,0,0.0,11.600000000000001,0.00390625,17787,0.0,11.75,0.0,0,false,true,kOff,0.0,11.600000000000001,-0.0078125,24,0.0,11.7,0.0,0,0.0,11.75,0.0078125,0,kReverse,kOff,
141,12.1,0.0,0.0,68925.61499999999,0.125,11.850000000000001,0.00390625,0,0.125,12.450000000000001,0.0,0,0.125,11.600000000000001,0.00390625,17787,0.0,11.75,0.0,0,false,true,kOff,0.0,11.600000000000001,-0.0078125,24,0.0,11.7,0.0,0,0.0,11.75,0.0078125,0,kReverse,kOff,
161,12.1,0.0,0.0,68925.61499999999,0.125,11.850000000000001,0.00390625,0,0.0,12.05,0.0,0,0.125,11.600000000000001,0.00390625,17787,0.0,11.75,0.0,0,false,true,kOff,0.0,11.600000000000001,-0.0078125,24,0.0,11.7,0.0,0,0.0,11.75,0.0078125,0,kReverse,kOff,
182,12.1,0.0,0.0,68925.61499999999,0.125,11.850000000000001,0.00390625,0,0.0,12.05,0.0,0,0.0,11.600000000000001,0.00390625,17787,0.0,11.75,0.0,0,false,true,kOff,0.0,11.600000000000001,-0.0078125,24,0.0,11.7,0.0,0,0.0,11.75,0.0078125,0,kReverse,kOff,
204,12.15,0.0,0.0,68925.61499999999,0.125,11.850000000000001,0.00390625,0,0.0,12.05,0.0,0,0.0,12.0,0.00390625,17787,0.0,11.75,0.0,0,false,true,kOff,0.0,11.95,-0.0078125,24,0.0,11.7,0.0,0,0.0,11.75,0.0078125,0,kReverse,kOff,
241,12.05,0.0,0.0,68925.61499999999,0.125,12.0,0.00390625,0,0.0,12.05,0.0,0,0.0,12.0,0.00390625,17787,0.0,12.05,0.0,0,false,true,kOff,0.0,11.95,-0.0078125,24,0.0,12.0,0.0,0,0.0,12.05,0.0078125,0,kReverse,kOff,
