time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_7_current,talon_7_voltage,talon_7_value,talon_7_position,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
37,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.125,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
104,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
145,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
185,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.125,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.125,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
212,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
245,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
284,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
313,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
346,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
383,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
424,12.85,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
464,12.85,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.125,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
505,12.85,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
544,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
585,12.85,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
624,12.85,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
664,12.85,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
705,12.85,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
744,12.85,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
772,12.85,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
805,12.85,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.125,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
844,12.85,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
905,12.85,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.125,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
944,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
984,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
1011,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
1044,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
1086,12.8,0.0,0.0,0.0,0.125,12.75,0.00390625,0,0.0,12.75,0.0,0,0.0,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
1126,12.8,0.0,0.0,0.0,0.125,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,0.0,12.65,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
1164,12.8,0.0,0.0,0.0,0.125,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,0.0,12.65,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
1190,12.8,0.0,0.0,0.0,0.125,12.700000000000001,0.00390625,0,0.125,12.75,0.0,0,0.0,12.65,0.00390625,0,0.125,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
1244,12.8,0.0,0.0,0.0,0.125,12.700000000000001,0.00390625,0,0.0,12.75,0.0,0,0.0,12.65,0.00390625,0,0.0,12.75,0.0,0,false,true,kOff,0.0,12.65,-0.0078125,0,0.0,12.65,0.0,0,0.0,12.75,0.0078125,0,kReverse,kOff,
