time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_4_velocity,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_5_velocity,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_2_velocity,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,talon_3_velocity,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_1_velocity,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,talon_6_velocity,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
137,12.75,0.0,0.0,0.0,0.25,12.65,6.09375,0,0.0,0.125,12.65,0.0,0,0.0,0.125,12.6,6.09375,0,0.0,0.125,12.65,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.700000000000001,0.0,0,0.0,kReverse,kOff,
286,12.75,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.65,0.0,0,0.0,0.125,12.6,6.09375,0,0.0,0.0,12.65,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
380,12.700000000000001,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.65,0.0,0,0.0,0.125,12.6,6.09375,0,0.0,0.0,12.65,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
509,12.700000000000001,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.65,0.0,0,0.0,0.125,12.6,6.09375,0,0.0,0.125,12.65,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
600,12.75,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.65,0.0,0,0.0,0.0,12.6,6.09375,0,0.0,0.125,12.65,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
765,12.75,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.65,0.0,0,0.0,0.125,12.6,6.09375,0,0.0,0.0,12.65,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
877,12.75,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.65,0.0,0,0.0,0.125,12.6,6.09375,0,0.0,0.0,12.65,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
1001,12.700000000000001,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.65,0.0,0,0.0,0.125,12.6,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
1120,12.700000000000001,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.65,0.0,0,0.0,0.125,12.6,6.09375,0,0.0,0.0,12.6,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
1235,12.700000000000001,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,0.125,12.55,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
1357,12.700000000000001,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,0.125,12.55,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
1491,12.700000000000001,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,0.125,12.55,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
1539,12.700000000000001,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,0.125,12.55,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
1612,12.65,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,0.125,12.55,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
1651,12.700000000000001,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,0.0,12.55,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
1692,12.6,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,0.0,12.55,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,false,false,kOff,0.0,12.55,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
1735,12.700000000000001,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,0.125,12.55,6.09375,0,0.0,0.0,12.6,0.0,0,0.0,false,false,kOff,0.0,12.5,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
1772,12.700000000000001,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,0.125,12.55,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,false,false,kOff,0.0,12.5,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
1818,12.75,0.0,0.0,0.0,0.25,12.6,6.09375,0,0.0,0.125,12.6,0.0,0,0.0,0.125,12.55,6.09375,0,0.0,0.0,12.6,0.0,0,0.0,false,false,kOff,0.0,12.5,0.0,0,0.0,0.0,12.65,0.0,0,0.0,kReverse,kOff,
