time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_4_velocity,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_5_velocity,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_2_velocity,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,talon_3_velocity,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_1_velocity,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,talon_6_velocity,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
57,10.95,0.0,0.0,0.0,0.125,10.5,6.09375,0,0.0,0.0,11.65,0.0,0,0.0,0.0,10.4,6.09375,0,0.0,0.0,10.45,0.0,0,0.0,false,false,kOff,0.0,10.350000000000001,0.0,2271,0.0,0.0,10.5,0.0,0,0.0,kReverse,kOff,
87,11.2,0.0,0.0,0.0,0.125,10.5,6.09375,0,0.0,0.0,11.65,0.0,0,0.0,0.0,10.4,6.09375,0,0.0,0.0,10.45,0.0,0,0.0,false,false,kOff,0.0,10.350000000000001,0.0,2271,0.0,0.0,10.5,0.0,0,0.0,kReverse,kOff,
124,11.45,0.0,0.0,0.0,0.125,10.5,6.09375,0,0.0,0.0,11.65,0.0,0,0.0,0.0,10.4,6.09375,0,0.0,0.0,10.45,0.0,0,0.0,false,false,kOff,0.0,10.350000000000001,0.0,2271,0.0,0.0,10.5,0.0,0,0.0,kReverse,kOff,
150,11.45,0.0,0.0,0.0,0.125,10.5,6.09375,0,0.0,0.0,11.4,0.0,0,0.0,0.0,10.4,6.09375,0,0.0,0.0,10.45,0.0,0,0.0,false,false,kOff,0.0,10.350000000000001,0.0,2271,0.0,0.0,10.5,0.0,0,0.0,kReverse,kOff,
182,11.45,0.0,0.0,0.0,0.125,10.5,6.09375,0,0.0,0.0,11.4,0.0,0,0.0,0.0,10.4,6.09375,0,0.0,0.0,10.45,0.0,0,0.0,false,false,kOff,0.0,10.350000000000001,0.0,2271,0.0,0.0,10.5,0.0,0,0.0,kReverse,kOff,
208,11.5,0.0,0.0,0.0,0.125,11.4,6.09375,0,0.0,0.0,11.4,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.4,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.45,0.0,0,0.0,kReverse,kOff,
242,11.5,0.0,0.0,0.0,0.125,11.4,6.09375,0,0.0,0.0,11.4,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.4,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.45,0.0,0,0.0,kReverse,kOff,
269,11.5,0.0,0.0,0.0,0.125,11.4,6.09375,0,0.0,0.0,11.4,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.4,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.45,0.0,0,0.0,kReverse,kOff,
303,11.5,0.0,0.0,0.0,0.125,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.4,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.45,0.0,0,0.0,kReverse,kOff,
342,11.5,0.0,0.0,0.0,0.125,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.4,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.45,0.0,0,0.0,kReverse,kOff,
381,11.5,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
408,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
442,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
469,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.5,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
502,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.5,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
530,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.5,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
563,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.5,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
602,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.5,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
628,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
662,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
687,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
723,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
749,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
782,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
807,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.4,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
842,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
869,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
902,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
928,11.5,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
962,11.5,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
1001,11.5,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
1045,11.5,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
1082,11.55,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
1122,11.5,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
1163,11.5,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
1203,11.5,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
1242,11.5,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
1269,11.5,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
1302,11.5,0.0,0.0,0.0,0.125,11.45,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
1329,11.5,0.0,0.0,0.0,0.125,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
1362,11.5,0.0,0.0,0.0,0.125,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
1402,11.5,0.0,0.0,0.0,0.125,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,0.0,11.4,6.09375,0,0.0,0.0,11.45,0.0,0,0.0,false,false,kOff,0.0,11.350000000000001,0.0,2271,0.0,0.0,11.5,0.0,0,0.0,kReverse,kOff,
