time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_4_velocity,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_5_velocity,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_2_velocity,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,talon_3_velocity,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_1_velocity,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,talon_6_velocity,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
64,10.0,0.0,0.0,61339.98,0.125,11.850000000000001,6.09375,-31483,0.0,0.125,10.850000000000001,0.0,0,0.0,0.0,11.8,6.09375,-24521,0.0,0.0,11.850000000000001,0.0,0,0.0,false,false,kOff,0.125,11.75,-1267.0,1408,0.0,9.5,11.850000000000001,841289.0,450,0.0,kReverse,kOff,
99,10.100000000000001,5.5,56.875,61342.2275,0.125,11.850000000000001,6.09375,-31483,0.0,0.125,10.850000000000001,0.0,0,0.0,0.0,10.15,6.09375,-24521,0.0,0.0,11.850000000000001,0.0,0,0.0,false,false,kOff,0.5,9.95,-1267.0,1404,0.0,22.125,9.8,841289.0,15470,5509.0,kReverse,kOff,
138,10.350000000000001,24.25,250.875,61348.3825,0.125,10.25,6.09375,-31483,0.0,0.125,10.850000000000001,0.0,0,0.0,0.0,10.15,6.09375,-24521,0.0,0.0,10.2,0.0,0,0.0,false,false,kOff,0.25,9.95,-1267.0,1404,0.0,21.125,9.8,841289.0,15470,5509.0,kReverse,kOff,
163,10.4,24.25,252.125,61353.424999999996,0.25,10.25,6.09375,-31483,0.0,0.125,10.850000000000001,0.0,0,0.0,0.0,10.15,6.09375,-24521,0.0,0.0,10.2,0.0,0,0.0,false,false,kOff,0.25,9.95,-1267.0,1404,0.0,20.375,9.8,841289.0,15470,5509.0,kReverse,kOff,
198,10.350000000000001,20.75,212.625,61362.69500000001,0.25,10.25,6.09375,-31483,0.0,0.125,10.850000000000001,0.0,0,0.0,0.0,10.15,6.09375,-24521,0.0,0.0,10.2,0.0,0,0.0,false,false,kOff,0.125,9.95,-1267.0,1404,0.0,20.0,9.8,841289.0,15470,5509.0,kReverse,kOff,
238,10.25,20.75,212.625,61371.2,0.25,10.25,6.09375,-31483,0.0,0.125,10.25,0.0,0,0.0,0.0,10.2,6.09375,-24521,0.0,0.0,10.2,0.0,0,0.0,false,false,kOff,0.25,10.15,-1267.0,1366,-28.0,20.25,9.8,841289.0,15470,5509.0,kReverse,kOff,
265,10.3,21.125,217.5,61375.55,0.25,10.25,6.09375,-31483,0.0,0.125,10.25,0.0,0,0.0,0.0,10.2,6.09375,-24521,0.0,0.0,10.25,0.0,0,0.0,false,false,kOff,0.375,10.15,-1267.0,1366,-28.0,20.0,9.95,841289.0,75891,9467.0,kReverse,kOff,
298,10.4,21.125,219.625,61384.335,0.25,10.3,6.09375,-31483,0.0,0.125,10.25,0.0,0,0.0,0.0,10.2,6.09375,-24521,0.0,0.0,10.25,0.0,0,0.0,false,false,kOff,0.375,10.15,-1267.0,1366,-28.0,18.375,9.95,841289.0,75891,9467.0,kReverse,kOff,
325,10.4,18.625,193.625,61388.2075,0.125,10.3,6.09375,-31483,0.0,0.125,10.25,0.0,0,0.0,0.0,10.2,6.09375,-24521,0.0,0.0,10.25,0.0,0,0.0,false,false,kOff,0.375,10.15,-1267.0,1366,-28.0,17.625,9.95,841289.0,75891,9467.0,kReverse,kOff,
359,10.4,18.625,193.625,61395.9525,0.125,10.3,6.09375,-31483,0.0,0.125,10.25,0.0,0,0.0,0.0,10.2,6.09375,-24521,0.0,0.0,10.25,0.0,0,0.0,false,false,kOff,0.25,10.15,-1267.0,1366,-28.0,16.875,9.95,841289.0,75891,9467.0,kReverse,kOff,
