time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_4_velocity,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_5_velocity,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_2_velocity,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,talon_3_velocity,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_1_velocity,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,talon_6_velocity,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
43,11.45,0.0,0.0,7101.6849999999995,0.125,12.4,6.09375,5616,0.0,0.125,12.4,0.0,0,0.0,0.0,12.4,6.09375,5548,0.0,0.0,12.4,0.0,0,0.0,false,false,kOff,0.0,12.35,-0.0078125,30,0.0,0.0,12.450000000000001,-0.0078125,223,0.0,kReverse,kOff,
81,12.1,0.0,0.0,7101.6849999999995,0.125,11.9,6.09375,5616,0.0,0.125,12.4,0.0,0,0.0,0.0,11.8,6.09375,5548,0.0,0.0,11.9,0.0,0,0.0,false,false,kOff,0.0,11.75,-0.0078125,30,0.0,0.0,11.9,-0.0078125,223,0.0,kReverse,kOff,
121,12.1,0.0,0.0,7101.6849999999995,0.125,11.9,6.09375,5616,0.0,0.125,12.4,0.0,0,0.0,0.0,11.8,6.09375,5548,0.0,0.0,11.9,0.0,0,0.0,false,false,kOff,0.0,11.75,-0.0078125,30,0.0,0.0,11.9,-0.0078125,223,0.0,kReverse,kOff,
161,12.15,0.0,0.0,7101.6849999999995,0.25,11.9,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,11.8,6.09375,5548,0.0,0.0,11.9,0.0,0,0.0,false,false,kOff,0.0,11.75,-0.0078125,30,0.0,0.0,11.9,-0.0078125,223,0.0,kReverse,kOff,
200,12.15,0.0,0.0,7101.6849999999995,0.25,11.9,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,11.8,6.09375,5548,0.0,0.0,11.9,0.0,0,0.0,false,false,kOff,0.0,11.75,-0.0078125,30,0.0,0.0,11.9,-0.0078125,223,0.0,kReverse,kOff,
240,12.15,0.0,0.0,7101.6849999999995,0.25,12.05,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,12.0,6.09375,5548,0.0,0.0,12.05,0.0,0,0.0,false,false,kOff,0.0,12.0,-0.0078125,30,0.0,0.0,12.05,-0.0078125,223,0.0,kReverse,kOff,
280,12.1,0.0,0.0,7101.6849999999995,0.25,12.05,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,12.0,6.09375,5548,0.0,0.0,12.05,0.0,0,0.0,false,false,kOff,0.0,12.0,-0.0078125,30,0.0,0.0,12.05,-0.0078125,223,0.0,kReverse,kOff,
306,12.1,0.0,0.0,7101.6849999999995,0.25,12.05,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,12.0,6.09375,5548,0.0,0.0,12.05,0.0,0,0.0,false,false,kOff,0.0,12.0,-0.0078125,30,0.0,0.0,12.05,-0.0078125,223,0.0,kReverse,kOff,
340,12.1,0.0,0.0,7101.6849999999995,0.125,12.05,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,12.0,6.09375,5548,0.0,0.0,12.05,0.0,0,0.0,false,false,kOff,0.0,12.0,-0.0078125,30,0.0,0.0,12.05,-0.0078125,223,0.0,kReverse,kOff,
366,12.1,0.0,0.0,7101.6849999999995,0.125,12.05,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,12.0,6.09375,5548,0.0,0.0,12.05,0.0,0,0.0,false,false,kOff,0.0,12.0,-0.0078125,30,0.0,0.0,12.05,-0.0078125,223,0.0,kReverse,kOff,
400,12.15,0.0,0.0,7101.6849999999995,0.125,12.0,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,12.0,6.09375,5548,0.0,0.0,12.05,0.0,0,0.0,false,false,kOff,0.0,11.95,-0.0078125,30,0.0,0.0,12.05,-0.0078125,223,0.0,kReverse,kOff,
426,12.1,0.0,0.0,7101.6849999999995,0.125,12.0,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,12.0,6.09375,5548,0.0,0.0,12.05,0.0,0,0.0,false,false,kOff,0.0,11.95,-0.0078125,30,0.0,0.0,12.05,-0.0078125,223,0.0,kReverse,kOff,
460,12.05,0.0,0.0,7101.6849999999995,0.125,12.0,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,12.0,6.09375,5548,0.0,0.0,12.05,0.0,0,0.0,false,false,kOff,0.0,11.95,-0.0078125,30,0.0,0.0,12.05,-0.0078125,223,0.0,kReverse,kOff,
486,12.05,0.0,0.0,7101.6849999999995,0.25,12.0,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,12.0,6.09375,5548,0.0,0.0,12.05,0.0,0,0.0,false,false,kOff,0.0,11.95,-0.0078125,30,0.0,0.0,12.05,-0.0078125,223,0.0,kReverse,kOff,
520,12.05,0.0,0.0,7101.6849999999995,0.125,12.0,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,12.0,6.09375,5548,0.0,0.0,12.05,0.0,0,0.0,false,false,kOff,0.0,11.95,-0.0078125,30,0.0,0.0,12.05,-0.0078125,223,0.0,kReverse,kOff,
546,12.1,0.0,0.0,7101.6849999999995,0.125,12.0,6.09375,5616,0.0,0.125,12.05,0.0,0,0.0,0.0,12.0,6.09375,5548,0.0,0.0,12.0,0.0,0,0.0,false,false,kOff,0.0,11.95,-0.0078125,30,0.0,0.0,12.05,-0.0078125,223,0.0,kReverse,kOff,
