time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_4_velocity,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_5_velocity,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_2_velocity,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,talon_3_velocity,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_1_velocity,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,talon_6_velocity,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
80,10.05,0.0,0.0,41968.497500000005,0.25,11.75,6.09375,29,0.0,0.125,11.75,0.0,0,0.0,0.0,11.75,6.09375,180,0.0,0.125,11.75,0.0,0,0.0,false,false,kOff,26.5,11.7,0.0,4253,0.0,0.0,11.8,0.0,1856,0.0,kReverse,kOff,
135,11.2,25.375,284.125,41974.17999999999,0.25,11.75,6.09375,29,0.0,0.125,10.55,0.0,0,0.0,0.0,11.75,6.09375,180,0.0,0.125,11.75,0.0,0,0.0,false,false,kOff,34.125,11.7,0.0,4253,-161.0,0.0,11.8,0.0,1856,0.0,kReverse,kOff,
171,10.2,25.375,258.75,41984.785,0.25,11.75,6.09375,29,0.0,0.125,10.55,0.0,0,0.0,0.0,10.65,6.09375,180,0.0,0.125,10.2,0.0,0,0.0,false,false,kOff,42.25,9.95,0.0,4004,-161.0,0.0,10.3,0.0,1856,0.0,kReverse,kOff,
210,10.45,48.375,505.5,42004.7625,0.25,10.100000000000001,6.09375,29,0.0,0.125,10.55,0.0,0,0.0,0.0,10.65,6.09375,180,0.0,0.0,10.2,0.0,0,0.0,false,false,kOff,45.75,9.95,0.0,4004,-161.0,0.0,10.3,0.0,1856,0.0,kReverse,kOff,
250,11.100000000000001,31.875,349.0,42022.19,0.25,10.100000000000001,6.09375,29,0.0,0.125,10.55,0.0,0,0.0,0.0,10.65,6.09375,180,0.0,0.125,10.2,0.0,0,0.0,false,false,kOff,27.0,9.95,0.0,4004,-161.0,0.0,10.3,0.0,1856,0.0,kReverse,kOff,
290,11.100000000000001,31.875,353.75,42036.34,0.25,10.100000000000001,6.09375,29,0.0,0.125,11.0,0.0,0,0.0,0.0,10.65,6.09375,180,0.0,0.125,10.2,0.0,0,0.0,false,false,kOff,20.875,9.95,0.0,4004,-161.0,0.125,10.3,0.0,1856,0.0,kReverse,kOff,
330,11.2,21.75,241.375,42048.24249999999,0.25,10.100000000000001,6.09375,29,0.0,0.125,11.0,0.0,0,0.0,0.0,10.9,6.09375,180,0.0,0.125,11.0,0.0,0,0.0,false,false,kOff,20.5,10.65,0.0,3419,-386.0,0.125,11.0,0.0,1826,-24.0,kReverse,kOff,
369,11.3,21.75,245.75,42058.0275,0.25,11.05,6.09375,29,0.0,0.125,11.0,0.0,0,0.0,0.0,10.9,6.09375,180,0.0,0.0,11.0,0.0,0,0.0,false,false,kOff,15.625,10.65,0.0,3419,-386.0,0.0,11.0,0.0,1826,-24.0,kReverse,kOff,
408,11.3,16.0,181.5,42065.2725,0.25,11.05,6.09375,29,0.0,0.125,11.0,0.0,0,0.0,0.0,10.9,6.09375,180,0.0,0.0,11.0,0.0,0,0.0,false,false,kOff,13.0,10.65,0.0,3419,-386.0,0.0,11.0,0.0,1826,-24.0,kReverse,kOff,
449,11.5,12.375,141.625,42071.7675,0.25,11.05,6.09375,29,0.0,0.125,11.25,0.0,0,0.0,0.0,10.9,6.09375,180,0.0,0.0,11.0,0.0,0,0.0,false,false,kOff,10.25,10.65,0.0,3419,-386.0,0.0,11.0,0.0,1826,-24.0,kReverse,kOff,
