time,voltage,current,power,energy,talon_4_current,talon_4_voltage,talon_4_value,talon_4_position,talon_4_velocity,talon_5_current,talon_5_voltage,talon_5_value,talon_5_position,talon_5_velocity,talon_2_current,talon_2_voltage,talon_2_value,talon_2_position,talon_2_velocity,talon_3_current,talon_3_voltage,talon_3_value,talon_3_position,talon_3_velocity,solenoid_2_state,solenoid_3_state,doublesolenoid_0-1_state,talon_1_current,talon_1_voltage,talon_1_value,talon_1_position,talon_1_velocity,talon_6_current,talon_6_voltage,talon_6_value,talon_6_position,talon_6_velocity,doublesolenoid_6-7_state,doublesolenoid_4-5_state,
14,12.450000000000001,0.0,0.0,10810.22,0.125,12.35,598.0,8168,0.0,0.125,12.4,0.0,0,0.0,0.0,12.35,650.0,2700,0.0,0.125,12.35,0.0,0,0.0,false,false,kOff,0.0,12.25,0.0,1309,0.0,0.0,12.4,0.0,-1120,0.0,kReverse,kReverse,
53,10.350000000000001,19.25,199.125,10814.202500000001,8.25,12.35,598.0,8168,0.0,6.875,12.4,0.0,0,0.0,7.875,12.35,650.0,2700,0.0,5.875,12.35,0.0,0,0.0,false,false,kOff,0.0,12.25,0.0,1309,0.0,0.0,12.4,0.0,-1120,0.0,kReverse,kReverse,
90,9.5,19.25,182.875,10821.8825,15.625,12.35,598.0,8168,0.0,16.625,9.45,0.0,0,0.0,13.375,12.35,650.0,2700,0.0,14.125,12.35,0.0,0,0.0,false,false,kOff,0.0,12.25,0.0,1309,0.0,0.0,12.4,0.0,-1120,0.0,kReverse,kReverse,
129,9.7,68.25,662.0,10848.362500000001,14.25,12.35,598.0,8168,0.0,16.125,9.45,0.0,0,0.0,11.875,12.35,650.0,2700,0.0,16.625,12.35,0.0,0,0.0,false,false,kOff,0.0,12.25,0.0,1309,0.0,0.0,12.4,0.0,-1120,0.0,kReverse,kReverse,
169,10.100000000000001,68.25,672.25,10875.252499999999,12.125,9.600000000000001,598.0,8199,30.0,13.375,9.45,0.0,0,0.0,9.875,9.5,650.0,2817,107.0,13.125,9.4,0.0,0,0.0,false,false,kOff,0.0,9.65,0.0,1309,0.0,0.0,9.75,0.0,-1120,0.0,kReverse,kReverse,
216,10.15,54.5,553.125,10908.385,10.375,9.600000000000001,598.0,8199,30.0,11.375,9.45,0.0,0,0.0,7.875,9.5,650.0,2817,107.0,9.75,9.4,0.0,0,0.0,false,false,kOff,0.0,9.65,0.0,1309,0.0,0.0,9.75,0.0,-1120,0.0,kReverse,kReverse,
250,10.45,41.375,426.125,10916.9075,8.75,9.600000000000001,598.0,8199,30.0,9.625,10.15,0.0,0,0.0,7.25,9.5,650.0,2817,107.0,9.0,9.4,0.0,0,0.0,false,false,kOff,0.0,9.65,0.0,1309,0.0,0.0,9.75,0.0,-1120,0.0,kReverse,kReverse,
290,10.600000000000001,41.375,438.5,10934.3225,7.25,9.600000000000001,598.0,8199,30.0,7.875,10.15,0.0,0,0.0,6.375,9.5,650.0,2817,107.0,7.5,9.4,0.0,0,0.0,false,false,kOff,0.0,10.7,0.0,1320,5.0,0.0,10.850000000000001,0.0,-1120,0.0,kReverse,kReverse,
330,11.0,31.0,341.0,10947.9,5.125,10.8,598.0,8361,126.0,5.375,10.15,0.0,0,0.0,5.125,10.65,650.0,3056,161.0,6.0,10.65,0.0,0,0.0,false,false,kOff,0.0,10.7,0.0,1320,5.0,0.0,10.850000000000001,0.0,-1120,0.0,kReverse,kReverse,
370,11.45,18.875,215.125,10959.145,3.625,10.8,598.0,8361,126.0,3.375,10.15,0.0,0,0.0,4.0,10.65,650.0,3056,161.0,4.625,10.65,0.0,0,0.0,false,false,kOff,0.0,10.7,0.0,1320,5.0,0.0,10.850000000000001,0.0,-1120,0.0,kReverse,kReverse,
414,11.55,18.875,218.0,10967.825,2.375,10.8,598.0,8361,126.0,2.125,11.4,0.0,0,0.0,3.5,10.65,650.0,3056,161.0,3.875,10.65,0.0,0,0.0,false,false,kOff,0.0,10.7,0.0,1320,5.0,0.0,10.850000000000001,0.0,-1120,0.0,kReverse,kReverse,
450,11.600000000000001,12.5,145.625,10973.6375,1.5,10.8,598.0,8361,126.0,1.25,11.4,0.0,0,0.0,3.5,10.65,650.0,3056,161.0,3.625,10.65,0.0,0,0.0,false,false,kOff,0.0,11.5,0.0,1322,0.0,0.0,10.850000000000001,0.0,-1120,0.0,kReverse,kReverse,
489,11.65,12.5,145.625,10979.449999999999,1.25,11.55,598.0,8663,191.0,1.125,11.4,0.0,0,0.0,3.125,11.5,650.0,3381,207.0,3.5,11.45,0.0,0,0.0,false,false,kOff,0.0,11.5,0.0,1322,0.0,0.0,11.55,0.0,-1120,0.0,kReverse,kReverse,
529,11.7,10.5,122.75,10984.359999999999,1.5,11.55,598.0,8663,191.0,1.125,11.4,0.0,0,0.0,2.875,11.5,650.0,3381,207.0,3.125,11.45,0.0,0,0.0,false,false,kOff,0.0,11.5,0.0,1322,0.0,0.0,11.55,0.0,-1120,0.0,kReverse,kReverse,
570,11.7,10.5,122.75,10989.259999999998,1.625,11.55,598.0,8663,191.0,1.25,11.600000000000001,0.0,0,0.0,2.875,11.5,650.0,3381,207.0,3.125,11.45,0.0,0,0.0,false,false,kOff,0.0,11.5,0.0,1322,0.0,0.0,11.55,0.0,-1120,0.0,kReverse,kReverse,
610,11.7,10.5,122.25,10994.16,1.625,11.55,598.0,8663,191.0,1.375,11.600000000000001,0.0,0,0.0,2.875,11.5,650.0,3381,207.0,2.875,11.45,0.0,0,0.0,false,false,kOff,0.0,11.5,0.0,1322,0.0,0.0,11.55,0.0,-1120,0.0,kReverse,kReverse,
649,11.7,10.75,125.75,10999.177500000002,1.5,11.55,598.0,8950,180.0,1.375,11.600000000000001,0.0,0,0.0,3.125,11.5,650.0,3718,212.0,3.125,11.5,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.600000000000001,0.0,-1120,0.0,kReverse,kReverse,
689,11.7,10.75,125.75,11004.2075,1.5,11.55,598.0,8950,180.0,1.375,11.600000000000001,0.0,0,0.0,3.125,11.5,650.0,3718,212.0,3.125,11.5,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.600000000000001,0.0,-1120,0.0,kReverse,kReverse,
730,11.75,10.75,126.25,11009.257500000002,1.5,11.55,598.0,8950,180.0,1.25,11.600000000000001,0.0,0,0.0,2.875,11.5,650.0,3718,212.0,2.625,11.5,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.600000000000001,0.0,-1120,0.0,kReverse,kReverse,
769,11.8,9.625,113.0,11013.7875,1.5,11.55,598.0,8950,180.0,1.125,11.600000000000001,0.0,0,0.0,2.375,11.55,650.0,4066,220.0,1.875,11.600000000000001,0.0,0,0.0,false,false,kOff,0.0,11.600000000000001,0.0,1322,0.0,0.0,11.7,0.0,-1120,0.0,kReverse,kReverse,
831,11.7,9.5,111.125,11020.53,1.625,11.600000000000001,598.0,9239,180.0,1.375,11.600000000000001,0.0,0,0.0,2.375,11.55,650.0,4066,220.0,2.125,11.600000000000001,0.0,0,0.0,false,false,kOff,0.0,11.600000000000001,0.0,1322,0.0,0.0,11.7,0.0,-1120,0.0,kReverse,kReverse,
869,11.7,9.5,111.125,11024.974999999999,1.625,11.600000000000001,598.0,9239,180.0,1.25,11.600000000000001,0.0,0,0.0,2.625,11.55,650.0,4066,220.0,2.375,11.600000000000001,0.0,0,0.0,false,false,kOff,0.0,11.600000000000001,0.0,1322,0.0,0.0,11.7,0.0,-1120,0.0,kReverse,kReverse,
910,11.7,10.25,119.875,11029.77,1.875,11.600000000000001,598.0,9239,180.0,1.375,11.600000000000001,0.0,0,0.0,3.125,11.55,650.0,4066,220.0,2.625,11.600000000000001,0.0,0,0.0,false,false,kOff,0.0,11.600000000000001,0.0,1322,0.0,0.0,11.7,0.0,-1120,0.0,kReverse,kReverse,
950,11.7,10.625,124.25,11034.6425,1.625,11.55,598.0,9519,174.0,1.25,11.600000000000001,0.0,0,0.0,3.375,11.55,650.0,4406,211.0,3.125,11.55,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.65,0.0,-1120,0.0,kReverse,kReverse,
990,11.65,10.625,124.25,11039.612500000001,1.875,11.55,598.0,9519,174.0,1.25,11.600000000000001,0.0,0,0.0,3.375,11.55,650.0,4406,211.0,2.875,11.55,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.65,0.0,-1120,0.0,kReverse,kReverse,
1030,11.65,10.75,125.125,11044.6175,2.25,11.55,598.0,9519,174.0,1.5,11.600000000000001,0.0,0,0.0,3.125,11.55,650.0,4406,211.0,2.625,11.55,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.65,0.0,-1120,0.0,kReverse,kReverse,
1070,11.7,10.5,122.25,11049.5775,1.875,11.55,598.0,9519,174.0,1.375,11.600000000000001,0.0,0,0.0,2.875,11.55,650.0,4406,211.0,2.375,11.55,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.65,0.0,-1120,0.0,kReverse,kReverse,
1111,11.7,10.5,122.75,11054.5,1.625,11.600000000000001,598.0,9789,169.0,1.125,11.600000000000001,0.0,0,0.0,2.375,11.600000000000001,650.0,4753,219.0,2.125,11.600000000000001,0.0,0,0.0,false,false,kOff,0.0,11.600000000000001,0.0,1322,0.0,0.0,11.7,0.0,-1120,0.0,kReverse,kReverse,
1149,11.75,10.5,123.375,11056.9675,2.0,11.600000000000001,598.0,9789,169.0,1.25,11.600000000000001,0.0,0,0.0,1.875,11.600000000000001,650.0,4753,219.0,1.625,11.600000000000001,0.0,0,0.0,false,false,kOff,0.0,11.600000000000001,0.0,1322,0.0,0.0,11.7,0.0,-1120,0.0,kReverse,kReverse,
1189,11.7,9.375,110.125,11061.3625,1.875,11.600000000000001,598.0,9789,169.0,1.25,11.600000000000001,0.0,0,0.0,2.125,11.600000000000001,650.0,4753,219.0,1.875,11.600000000000001,0.0,0,0.0,false,false,kOff,0.0,11.600000000000001,0.0,1322,0.0,0.0,11.7,0.0,-1120,0.0,kReverse,kReverse,
1230,11.7,9.875,115.5,11065.865000000002,2.0,11.600000000000001,598.0,9789,169.0,1.25,11.600000000000001,0.0,0,0.0,2.625,11.600000000000001,650.0,4753,219.0,2.125,11.600000000000001,0.0,0,0.0,false,false,kOff,0.0,11.600000000000001,0.0,1322,0.0,0.0,11.7,0.0,-1120,0.0,kReverse,kReverse,
1270,11.7,9.875,115.0,11070.475000000002,2.25,11.55,598.0,10055,163.0,1.5,11.600000000000001,0.0,0,0.0,2.625,11.55,650.0,5102,216.0,2.125,11.55,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.65,0.0,-1120,0.0,kReverse,kReverse,
1311,11.7,10.625,124.25,11075.435,2.25,11.55,598.0,10055,163.0,1.5,11.600000000000001,0.0,0,0.0,2.625,11.55,650.0,5102,216.0,2.125,11.55,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.65,0.0,-1120,0.0,kReverse,kReverse,
1349,11.7,10.75,125.75,11080.435,2.25,11.55,598.0,10055,163.0,1.5,11.600000000000001,0.0,0,0.0,2.625,11.55,650.0,5102,216.0,2.125,11.55,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.65,0.0,-1120,0.0,kReverse,kReverse,
1389,11.65,10.75,125.75,11085.452500000001,2.375,11.55,598.0,10055,163.0,1.5,11.55,0.0,0,0.0,2.625,11.55,650.0,5102,216.0,2.125,11.55,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.65,0.0,-1120,0.0,kReverse,kReverse,
1429,11.7,10.625,124.25,11090.4225,2.25,11.55,598.0,10314,163.0,1.375,11.55,0.0,0,0.0,2.625,11.55,650.0,5446,215.0,2.125,11.55,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.65,0.0,-1120,0.0,kReverse,kReverse,
1477,11.7,10.625,124.75,11095.4025,2.0,11.55,598.0,10314,163.0,1.25,11.55,0.0,0,0.0,2.875,11.55,650.0,5446,215.0,2.375,11.55,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.65,0.0,-1120,0.0,kReverse,kReverse,
1529,11.75,10.375,121.875,11102.695000000002,2.0,11.55,598.0,10314,163.0,1.25,11.600000000000001,0.0,0,0.0,2.375,11.55,650.0,5446,215.0,1.875,11.55,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.65,0.0,-1120,0.0,kReverse,kReverse,
1570,11.7,9.75,114.5,11107.265,2.0,11.55,598.0,10314,163.0,1.25,11.600000000000001,0.0,0,0.0,2.125,11.55,650.0,5446,215.0,1.625,11.55,0.0,0,0.0,false,false,kOff,0.0,11.55,0.0,1322,0.0,0.0,11.65,0.0,-1120,0.0,kReverse,kReverse,
